happy <allcaps> <hashtag> constitution day all my maga <allcaps> peeps ! a great time to be alive .	NOT
<user> he is going to destroy america like he has done to many of his businesses he does care about middle or lesser america and americans he only cares for himself and the top <number> % who hopefully see the light soon before they have no countries to sell their products to	OFF
<user> where is this persons gun control narrative ? certainly he must not believe in the second amendment ? <repeat>	NOT
<user> <user> global clash between liberals and conservative . shastrartha style .	NOT
<user> <user> rae sis do not say no offense then like tweets calling me a sad bitch , also im truly shocked ur on the l <number> train this year	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> antifa are nothing but terrorists . <hashtag> antifa <hashtag> antifa a r eterrorists	NOT
<user> i love you so much and i am so proud of the great actress you are today	NOT
<user> <user> all he is missing are the inmate number	OFF
<user> and i will assume you are anti - jujubes ?	NOT
<user> <user> <user> <user> <user> <user> <user> . <repeat> theyre setting a horrendous precedent here . any horny teenage makeout sessions are now open to interpretation and hazy recollecting ? <repeat>	NOT
<user> has not this flake left yet ? how dare these people hang a man without evidence and at the word of a loon with repressed memory . sue her and i bet she shuts up fast .	OFF
<hashtag> me d i atoo selective putrid outrage only <allcaps> at <allcaps> conservatives only by <allcaps> liberals <allcaps> who want us to know how moral <allcaps> they are ! <repeat> re : kavanaugh and any <allcaps> other <allcaps> repub <allcaps> who will stand up against them ! <repeat> <url>	OFF
<user> <user> <user> <user> <user> <user> <user> <user> it is the only way he can rationalize his world view is to believe anyone using logic against him is a russian bot . liberals do not like logic or having facts to counter their beliefs and ( in ) tolerant opinions .	NOT
<user> damn that headgear is lit sucks im not on pc ubi plz for console to	OFF
<user> <user> further proving that <hashtag> liberalism causes mental retardation and <hashtag> feminists are a cancer on the american republic	OFF
<neutralface> . liberals just pull kavanaugh . <repeat> the next guy will be fine me : you democrats are so obvious . you are gonna smear everybody and call them a rapist . <url>	NOT
<user> liberals will not cry over milk they will not spill .	NOT
<user> he is the ultimate tease	NOT
<user> does eric even know where he is ?	NOT
<user> attention <allcaps> ! <user> is publicizing a list of antifa <allcaps> targets <allcaps> comprised of trump supporters . some are high profile names , but many <allcaps> are everyday trump supporters . please report him to twitter . they still have not <allcaps> suspended his account . check out his lists .	NOT
<user> you are a communist state controlled newspaper . very much like <hashtag> antifa <allcaps> would love to see . and your country executes people who dissent with your support . enough said . get off my twitter stream	OFF
<user> <user> i fully support antifa . i give them money . white nationalism is cancer in a proudly multicultural society . it should be illegal . it is in germany . we had two wars over this issue . white nationalists lost both . we are done with this discussion .	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> president trump will post a message <number> <number> to our cell phones . prepping for internet social media block out .	NOT
<user> <user> <user> <user> <user> <user> they can not . his a sheep . just follow along with fake news and put everyone who can think for themselves as k <elong> . antifa wannabes	OFF
<user> hypocrite <allcaps> ! <repeat> you run a commercial about ur support for gun control & protecting kids showing ur kids . really ! u support abortion <allcaps> . what is the difference in that and a gun ? they both <allcaps> kill <allcaps> ! <user> <user> <user> <user> <user>	OFF
<number> you are my late night thoughts .	NOT
<user> liberals like you will <allcaps> never convince us to become lazy entitled victims . but keep trying . i just feel sorry for your son . having to be raised by someone who will only impart him with the mindset of self - hate and victim - hood .	OFF
<user> <user> do not need to make it any more obvious how desperate you are . <repeat> your replaced comment was enough indication of where your prejudices and xenophobic views stem from . <repeat>	NOT
<user> first man movie is an accurate metaphor for the nwo <allcaps> globalist left - - they give you enough to make you believe they are truthful unless you have educated yourself !	OFF
<user> <user> ~ a friend of both myself and your father . so she is safe to talk to .	NOT
<user> you are literally <allcaps> so woke and sexy	NOT
<user> hey samsung on your website you declined me . <number> times for credit i can afford your phone without your ass this is my second one maybe next time even though i hate iphone i will buy iphone so screw you	OFF
<user> <user> <user> that is how a career in media works . <repeat> people admire you . if people think you are a piece of shit you will not make it far .	OFF
<user> shame she is noting but professionalism she has one and day and everyone wants to judge	NOT
<user> <user> you are a disgrace	OFF
<user> <user> it is her choice her life . <repeat> why would you want someone at your wedding if they do not want to be there . at least she is being honest .	NOT
<user> <user> <user> <user> wtf do you think antifa means	NOT
. <user> oldest son of president ronald reagan - lays out the case for why ' conservatives should back <hashtag> net neutrality ' <url> no wonder why over <number> % of democratic and <allcaps> republican voters oppose the fcc <allcaps> is repeal ! call congress today : <url>	NOT
<user> <user> there is no clear relationship between strict gun control legislation and homicide or violent crime rates . interesting phrasing . and for that particular question swearer goes overwhelmingly international to disprove a correlation .	NOT
<user> <user> <user> <user> <user> <user> funny how often you see criticism of federal polices and some writes both the conservatives and the liberals	NOT
<user> i am jealous	OFF
<user> <user> you are out of you damn mind ! feinstinkle had this band then leaked it ! she took a lie detector test and hired a lawyer last month ! she is accusing a judge of a crime that is <number> years old with no proof ! ruining a mans life over an accusation with no proof you stfu <allcaps>	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> why are we engaging a brit antifa again ? i lost track .	NOT
<user> convincing conservatives ( loosely defined ) to have this change of mindset is definitively crucial to win . and the change will come regardless anyway . <repeat> it is just a matter of it it will come before it is already too late .	NOT
<user> <user> guess what chicago kids go theu this shit every day and they have the strictest gun control around !	OFF
<user> <user> <hashtag> liberals believe rules are for the middle class and those hoping to join them . <hashtag> ethics <hashtag> friendsandfamily <hashtag> cdnpoli <hashtag> lpc <user> <user> <user>	NOT
<user> police your own first right ? you see it as unfortunate he is saying these things in public but others see it even more unfortunate that she says the things she says in public . she is an extremely public figure and he is using a similar platform .	OFF
<user> <user> <user> socialism once its implemented has historically had only one effective stop measure and that has been civil war . knowing that the force / reasoning behind gun control becomes clear . you can have a clear picture of this process by reading saul alinsky ' s - rules for radicals .	OFF
<user> hi <user> they know kavenaugh in <neutralface> iberals out for <number> years . no one wants to mention this . its <allcaps> big <allcaps> . you should send it out to your ' tree ' . i have been away and do not have many followers . could stir up a ' kick - back ' , might make a difference . principal is rock solid . please retweet	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> what role does gun control play on school safety ?	NOT
<user> <user> <user> i really think he is mentally ill . why does his family not address the issues ? maybe jared did with the op - ed ?	OFF
<user> <user> <user> there is definitely a feedback loop which is now even warping perceptions within the movement . labour factions often hate each other more than the conservatives	NOT
<user> yeah she is and oh i am working that day but we will plan it !	NOT
in a heartbeat <hashtag> maga <allcaps> <hashtag> kag <allcaps> absolutely ! <url>	NOT
<user> but he is still fucked up for not respecting lgbtq <allcaps>	OFF
<user> absolutely . he is very special .	NOT
<hashtag> far right <user> <hashtag> leader <user> <hashtag> quoteofthe day my deal or no deal how is about <hashtag> no trust <hashtag> no confidence your party is a <hashtag> crime syndicate even a <hashtag> mafia investigator has stated on public record <hashtag> tories o u t <hashtag> criminalsin uniform <hashtag> criminals outof number <number> <hashtag> g e <number> <hashtag> gtto <allcaps>	NOT
<user> <user> i will defend him . i think the ca <allcaps> professor is a lying liberals pile of horse dung . there .	NOT
<user> holy shit - how brainwashed can ya be ?	OFF
<user> thank you she is a gentle soul x <elong> <heart> ️ <heart> ️ <heart> ️ <url>	NOT
<user> yea jeff should go . antifa is a terrorist organization	OFF
<user> yeah he had to go back to the faerie world to handle shit there	OFF
<user> even he is conceding his own spot . <url>	NOT
<user> <user> <user> the ultra left thugaratti are no joke either . let is together condemn both . antifa ? colleges that riot over ben shapiro speaking ? i definitely condemn any threats against her .	NOT
<user> <user> <user> you just make the numbers up now do not you	NOT
<user> honestly , right after the election i still hoped that trump would prove to be a secret democrat ( on at least some issues ) and that it would be conservatives who were mad and depressed by this point in his presidency . obviously i was wrong .	NOT
<user> i am honestly not surprised coming from the school you are in . why would you be vaping . i noticed they like to accuse you of a lot of stupid stuff but do not let it get to you .	OFF
<user> love you endlessly ally <hashtag> ask ally what should i do to help my mom while she is in hospital any advice	NOT
<user> go away already !	NOT
<user> <user> <user> <user> <user> i just spoke with antifa <allcaps> and blm <allcaps> . they said you lied .	NOT
<user> neither <allcaps> does <allcaps> antifa <allcaps> or <allcaps> black <allcaps> lives <allcaps> matter <allcaps> or <allcaps> any <allcaps> other <allcaps> soros <allcaps> funded <allcaps> groups <allcaps>	OFF
<user> <user> <user> <user> <user> notice his expression . he didnt know who it was or intentions . security behind urged him to walk away . he is a great spirited man .	NOT
<user> world need much much more of this . antifa are venom .	NOT
<user> i do not support trump . he is an abomination !	OFF
<user> <user> when exactly did you adopt malam ? you have a catalog of articles as plain old bolaji & became malam because of politics & you are pleading facts here . please	NOT
<user> omg he is ! <repeat> i fucking hate dale ! <repeat>	OFF
<user> <user> <user> <user> point is they are trying to make a statement . and ( some ) trump chumps are guilty of much worse than anything antifa has done in the goal of trying to make a statement	NOT
<user> <user> please declassify information so american people will know the truth <allcaps> ! for transparency ! <repeat> <hashtag> blue ripple <hashtag> kates wall <hashtag> obamaspygate <allcaps> <hashtag> no amnesty <hashtag> no d a c a <hashtag> maga <allcaps>	NOT
<user> he will never live this down ! you know he is furious ! can u imagine what world leaders will be thinking when they meet him‼️	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> some volient actions are done to defend one self . antifa goal is to stop bank monopoles on our nations .	NOT
<user> <user> the name alt right is to make people think its a right wing group . just like antifa <allcaps> that are fascist . blm <allcaps> that really to they all black lives dont matter .	OFF
<user> obama speaking unrestrained for more than <number> minutes . <repeat> trump could not have asked for a better gift and gun control democrats just shot themselves in the proverbial foot <url>	NOT
<user> <user> <user> most mass shooters are liberal white men . we should have liberal control not gun control .	OFF
<user> a <elong> that is so exciting ! <repeat> the majority of my friends are in second year at this point so the blow i am about to receive from moving to a whole ass other country has not hit yet . <repeat> i am doing film studies because i hate myself apparently <neutralface> wbu babie	OFF
<user> you are a disgrace go home you are not the president anymore . you are breaking tradition of the former president stepping aside . this is no longer obama is country this country belongs to we the people not your sheeple <hashtag> maga <allcaps> <user>	OFF
please <hashtag> retweet please <hashtag> share <hashtag> thankyou <hashtag> love <hashtag> share <hashtag> life <hashtag> money <hashtag> crowdfunding <hashtag> gofundme <hashtag> monsterfunder <user> please <hashtag> support ex dem fervent maga <allcaps> <hashtag> donate here <hashtag> today : ⬇️ <url>	NOT
<user> accuser actually needs to be investigated . it is interesting she whiped all her social media accounts . was she an antifa <allcaps> member ?	NOT
<user> <user> hillary has not ever left the convo of any trump lover . she is their answer to the exposé of every despicable trump lie they swallow .	NOT
<user> cuts to policing over the last <number> years under the conservatives which the police warned would be detrimental is an important factor . a lack of youth centres and play schemes is another factor .	NOT
<user> <user> <user> <user> <user> please tx <allcaps> do not elect this fake conservative . he is bought & paid for with soros money . so many unethical things in his personal history !	OFF
* * available position * * teacher - special education mild / moderate if you are interested / qualified apply at the link below : <url> <url>	NOT
<user> sorry . <repeat> nothing but a setup to try and appease the socialist democratic wacked out liberals . we are not stupid	OFF
i am all in . <hashtag> maga <allcaps> <hashtag> w w g <number> w g a <url>	NOT
<user> follow <allcaps> the <allcaps> money <allcaps>	NOT
<user> every politician should surrender their passports to show their faith in <user> <user> <user> <user> <user>	NOT
<user> lmao that is awesome	NOT
<user> <user> we all know this is another liberals corruption ! <repeat>	OFF
<user> <user> seemed bona fide to me when i did a quick check before using it ( after nicking it from a tweet i saw ) . for instance ; <url>	NOT
<user> legit <allcaps> tweeted <allcaps> <number> seconds <allcaps> after <allcaps> this <allcaps> what <allcaps> the <allcaps> -	NOT
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> you stated the <number> awb <allcaps> was constitutional . i asked you to provide the scotus <allcaps> case . the response about the alleged support for gun control to that is a complete non sequitur .	NOT
<user> <user> so take him to court	NOT
anti - trump activists want dc <allcaps> trump hotel is liquor license revoked <url> <hashtag> tcot <allcaps> <hashtag> maga <allcaps> <hashtag> red nation rising	NOT
<user> do not you have to weigh under <number> lbs to be considered a ' porn star ' ?	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> be sure to use lots of butter !	NOT
<user> <user> <user> <user> bank deregulation happened under gordon brown with his dramatic changes announced in <number> ( not in manifesto ) including independent central bank and removal of <user> supervision of financial sector . how old are you ? who taught you this rubbish version of history ?	OFF
<user> <user> why does every gathering of liberals look like something i wish i had not seen ?	NOT
<user> you should still feel really good about your team though . going into it why would you have switched them out ? it would not have made sense . you made the right decision and you are probably still gonna win anyways	NOT
<user> they are hoping all over it . but then they are probably the biggest crowd of racist bigots in the country they back antifa	OFF
<user> <user> <user> <user> <user> monkeys have been used for centuries to dehumanize black people but none of that has anything to do with the <number> th largest economy in the world and a <number> billion surplus . everything else you are saying is nonsense . againtske your l and leave	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> i make a deliberate choice not to discuss my lived experience of social security and any work and solidarity with people affected .	NOT
<user> he is	NOT
<user> <user> omg ! <repeat> a good guy is now evil ! <repeat> same thing happening is america ! <repeat> the globalist world leaders with all their money would have us believe what is evil is good and what is good is evil ! <repeat> i have read that in the good book ! <repeat> for the end time ! <repeat>	OFF
<user> <user> he is by far sc <allcaps> is best option . i do not want anyone else to start . it is just the reality of who he is .	NOT
<user> <user> why do you identify as antifa if you are transphobic ?	OFF
<user> funny how i never get asked to vote in any of these fake <allcaps> polls	NOT
<user> <user> saddest thing i have read today is conservatives claiming kavanaugh is presumed innocent . wrong . this is a confirmation hearing where he <allcaps> has to prove he <allcaps> has the character to sit on the highest court for life . this is not a criminal trial . - tim koontz	NOT
<user> then i am as crazy as you are cause i believe the same outcome will happen this sunday <number> ers <number> kc <allcaps> <number> niners baby	OFF
<user> <user> you are just looking at the price . <repeat>	NOT
<user> <user> this is comical ! <repeat> they think they are really doing something ! when really they are just getting laughed at .	NOT
<user> <user> oh shit the mafia have finally found me	OFF
<user> <user> never heard of this guy .	NOT
<user> <user> <user> why do some conservatives blindly follow a fascist ?	OFF
<user> goodell is the worst commissioner of any sport from any time in history	OFF
. <user> please do everyone a favor and delete this false thread and your account while you are at it . <url>	NOT
<user> <user> <user> listened . they do not give a shit about what the fans think . all they are doing is counting their fox money .	OFF
<user> you were made a fooln of last night by kavanaugh so like a spiteful child seeking attention youngo on your wide eyed rant . you are an embarrassment to the chamber and this country	OFF
<user> good - that soundtrack you dm <allcaps> ed me with was fire as fuck and i still listen to it often bad - my tracks are better ( joking i am shit )	OFF
<hashtag> serenawilliams yes she should be boycotted . she is a nasty bit of work .	OFF
<user> <user> <user> <user> <user> amazing what a good leader can do . <repeat> wising up ontario . <repeat> does a lot for your image . <repeat> instead of being . <repeat> losing liberals	NOT
<user> maybe she never <allcaps> believed <allcaps> in it . maybe she just used <allcaps> & fooled <allcaps> too many in the west who were too <allcaps> desperate looking for a beacon for their own calculative agendas . and all the while , she bided her time and calculated . <repeat> until she got to where she is now , and so her true <allcaps> colours <allcaps> .	NOT
krav maga defcon wuppertal @ body masters <url>	NOT
<user> dear <user> please understand he is not doing anything except saving ur and mine money . if he had used our tax money wisely our children would have been in government schools . her wife would have got treatment here . his own sons would have been standing with him .	NOT
<user> <hashtag> q anon devotees only : the shooting at sandy hook elementary school in <number> was a hoax or false flag to curry favor for gun control	NOT
<user> <user> so we should cater to collins and murkowski and only do what they approve . abandon what conservatives want and then expect them to vote for you anyways . that is insanity .	NOT
<user> <user> <user> <user> q said to expand our thinking . this is what i came up with . i hope i put it in a graphic people can understand . <hashtag> q anon <hashtag> great awakening <hashtag> patriots fight <hashtag> we the people <hashtag> united we stand <hashtag> kag <allcaps> <hashtag> maga <allcaps> <hashtag> wake up <hashtag> walk away <hashtag> red october <url>	NOT
<user> sir . the governor house lahore will be used as a museum and a art gallery . you are the minister for information and culture . please take some measures to protect the place from filth and damage caused by our ignorant public . <url>	NOT
<user> <user> so let me get this straight they want us to hold off on the confirmation hearing for what ? polygraph is inadmissible . all to hear he said she said ? ford signs paper in trump case against illegal separations ? and cavanagh has just about every woman stating he is honorable . vote ye	OFF
<user> do u have yuzusft face mod ? i want it but i cant dl : o	NOT
<user> <user> and most hillary supporters are racist liberals .	OFF
<user> <user> nothing was stolen . crybaby liberals did not get what they wanted so they have been throwing temper tantrums for <number> years .	OFF
<user> <user> <user> i hear the words well , but i have no faith - as far as i know , she is a co - founder of a right - wing islamic youth association , whose policy can certainly be regarded as a forerunner of islamic - extremism . dear mr . grenell , let us hope that you are right in your assessment !	NOT
<user> <user> it is up to the pres he has all the facts	NOT
<user> not manly enough for the guy hiding behind a fake name and profile pic . are we betas or violent antifa thugs ? you guys can not seem to make up your minds .	NOT
<user> <user> a security specialist deflected to <allcaps> the conservatives ? i do not know how to take this .	NOT
<user> oh shit this will trigger some bigots	OFF
<user> i will lock yo sorry ass down	OFF
<user> many liberals are . male and female ! lol	NOT
a new bill aims to send masked antifa activists to jail for <number> years <user> <url>	NOT
. <user> will serve the interests of washington liberals like <user> and <user> <user> will represent conservative kentucky values . <hashtag> too liberal for n k y <url>	NOT
<user> untrue ! & you are valuable .	NOT
<user> actually , it was hitler who patterned his style after the democrats in america , hey ! that is what we should do and he did .	NOT
<user> no <allcaps> one <allcaps> needs hunting in canada spread the word . there is no place in a civilized society for rifles and shotguns . the coalition for gun control has <number> associations behind us to support and the liberals . in the name of the safety of our kids mr blair ban those guns .	OFF
<user> <user> what new gun control laws would you like to see passed and what would they accomplish ?	NOT
<user> it is a red zone with no td <allcaps> s .	NOT
. <repeat> a bunch of self - aggrandizing liberals in fancy dresses mocking trump . except for the fancy dresses , sounds a lot like the dems who are trying to lynch kavanaugh . <repeat> <hashtag> politics <hashtag> me too witchhunt <url>	OFF
and the bull $ hit just keep coming . so we are expected to just accept these allegations for their face value . the left swamp plot thickens . we need to out the offenders once and for all . <hashtag> confirm kavanaugh <hashtag> maga <allcaps> <url>	OFF
<user> if you showed the videos of the immoral and wrong rioting of antifa scumbags to them they would be disgusted . show them this tweet of yours and moreso too .	NOT
<hashtag> willie nelson laughs at conservatives on <hashtag> the view for suddenly being outraged by his support of <hashtag> democrats <url>	NOT
. drew your cat gorl while at work and while you are streaming <smile> <user> <url>	NOT
<user> look at this chill as fuck bearded dragon <url>	OFF
<user> woooow trump voters are getting really crazy maga <allcaps> !	OFF
<user> <user> trump is maga	OFF
<user> <user> tomorrow night you get dropped <user> <user> will make sure he is not robbed again you fraud	OFF
<user> <user> <user> top <number> ? <repeat> yes he is ? <repeat>	NOT
<user> a whole meta joke here would be my original tweet fuckin up the calculations .	OFF
<user> as he said in exchange for a <number> day jail sentence and that is the max both sides could get .	NOT
<user> <user> more fake <allcaps> news <allcaps> grandstanding	NOT
<user> <user> <user> oh yeah terry porters <number> second pi <allcaps> call ( osu <allcaps> alumn ) . <repeat> naw im over it . <repeat> your coach and his scumbag history . <repeat> if you know anything about his history with aaron hernandez you would know what kind of scumbag he is . <repeat> but osu <allcaps> is a shithole so the story goes on . <repeat> <url>	OFF
<user> <user> with tons of security that he wants us to not <allcaps> have <allcaps> ! it blows my mind how many gun control ppl have bodyguards with the guns we r not suppose to have !	NOT
<user> once again as lt governor of california <allcaps> you are concentrating on another country . how about focusing on california constituents and fix the ever increasing taxes and regulations this will double our electricity bill rates ! <url>	NOT
<user> criminals are running scared !	NOT
<user> well , there is that one idiot you keep thinking will show up in your mirror every sundown when you rise again to walk the night in search of carnage to fill the emptiness where your heart & soul used to be . altho , now ya mention it , lots of other conservatives come to mind too .	OFF
<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> a better question : what do american voters need to do to defeat antifa & their democrat sponsors ?	NOT
<hashtag> torylies <hashtag> peoples vote <hashtag> stop brexit <user> false news <url>	NOT
<user> <user> <user> <user> <user> what so democraps can do this to someone else ? it is nothing but a smear campaign . liberals just are not honest enough to admit it .	NOT
<user> she is no doubt the greatest female athlete but a sore loser imo	OFF
a little appreciation post for my bestie because she is a bad bitch and i am thankful for her <user> <url>	OFF
<user> <user> leona will start <allcaps> something big to come . <repeat> liberals <allcaps> sit in terror in house of commons . <repeat> better <allcaps> not <allcaps> criticize <allcaps> the <allcaps> groper <allcaps> ! <repeat>	NOT
<hashtag> liberals generally do not think the rules apply to them . <hashtag> hipster sped walked in front of me to get into the <number> items or less line . he had nearly <number> i had to suffer behind his patchouly oil and things growing out of his beard . his <hashtag> ebt <allcaps> card was declined .	NOT
<user> <user> it is bull shit . we all know .	OFF
<user> i am not running off so to speak . it is just how it works . you are all healed . my job is done . it is the way of our world . they are expecting me back . ~ sighs and takes a deep breath before straightening out the non existent wrinkle in my shirt ~	NOT
<user> i love my penis and want to keep it . would rather smoke a joint .	OFF
<user> <user> i voted liberal for the first time on account of harper . <repeat> i am satisfied with the liberals	NOT
<user> <user> she is a dog with fleas .	OFF
<user> <user> <user> <user> wow <allcaps> sami <allcaps> you <allcaps> are <allcaps> killing <allcaps> it <allcaps>	NOT
<user> <user> <user> <user> antifa ? fighting neo - nazis to oppose fascism is the same as neo - nazis running over people with cars ? this is pointless . enough .	NOT
<user> how about sessions indict him and his cohorts for operation fast and furious	NOT
<user> you are a coward and really have no right to be ag <allcaps> . you are a disappointment . your days are numbered and so his your party .	OFF
<user> there are deals on mexico eu <allcaps> trade and other trade deals . we do not need or want a gun control deal or a climate deal	OFF
<user> <user> clearly this amazing little girl has the ability to put herself in other is shoes . she shows empathy which some children do more than others . she is able to distinguish right from wrong no matter who puts her to shame or tries to bully her to conform . she is a hero	NOT
( not th @ <user> taking a knee has anything <number> do w / military but ) most <hashtag> conservatives hate him far more than they care about <hashtag> vaterans smh <hashtag> trumps america	NOT
<user> he tihnks he is telling the big lie .	OFF
<hashtag> disgusted her constituents voted liberal <hashtag> leona alleslev <hashtag> fuck off <url>	NOT
<user> i heard they actually are gonna cgi an antifa flag now . you know . for accuracy	NOT
<user> yes , watching an elitist prima donna toss a tantrum on the court when she is called out & penalized for ( ' cheating ' ) getting coaching is pretty entertaining ! her <allcaps> coach <allcaps> even <allcaps> admitted <allcaps> , i was <allcaps> coaching <allcaps> her <allcaps> . now , back to our regularly scheduled sanity , rule of law & accountability !	NOT
<user> tough crap mazie ! there should be a me too for men with false accusations against them as well as those hurt by democrat lies , false accusations , biased government agencies , biased media sensationalism and antifa bullies etc . <repeat>	OFF
<user> like antifa ?	NOT
<user> <user> it says he is a political revolutionary for hire but i am not seeing anything revolutionary in his think . maybe he meant revolting .	NOT
<user> <user> <user> <user> um , no ? saying that labour is the party of hatred implies they are the most hateful party , and therefore the conservatives are less hateful . whilst the claim about the tories can be disputed , it is not whataboutery .	OFF
<user> <user> <user> because <allcaps> th <allcaps> ey think sen collins is a stupid <allcaps> coward <allcaps> & all they have to do is bullie sencollins this is what conservatives have lives with for <number> ️⃣yrs now please vote for kavanaugh letgod take care of the rest	OFF
<user> <user> <user> it is interesting that you are more aware of the political system than <user>	NOT
<user> <user> it makes my skin crawl just looking at this woman - theresa may is a liability to our nation and <user> and must be removed asap <allcaps>	OFF
<user> <user> that is a real shocker ! { sarcasm }	NOT
<user> oh he is compromised <number> % . an outspoken critic of trump now is trumps water boy . either trump got info via private eye or putin is got the goods .	NOT
<user> antifa zeckenbiss by the way ? <hashtag> hetzjagd	NOT
<user> for sure . <repeat> i have been laughing of them a longt time . <user> <user> <user>	NOT
<user> go figure	NOT
<user> <user> maybe she is lying ? why is she not responding	NOT
<user> <user> <user> <user> <user> <user> <user> <user> fair point - let me restate : ( many ) liberals * tend * towards using evidence of prejudice and discrimination as a justification for treating distinction between citizens and migrants as arbitrary .	NOT
<user> she is getting big lol	NOT
<user> <user> took the words out of my mouth . he is just horrible .	OFF
. . . if you actually d i d expose that , i would be questioning you . she is shifting a little , exhaling rather shakily . she is tempted to shush him . ( how cheeky ) . <url>	NOT
<user> he can suck it .	OFF
<user> <user> how do you decide truth with accusation from incident <number> years ago ? the big lie ! he has been confirmed multiple times and no accusations . this is the liberal mo <allcaps> . conservatives not falling for it again ! <repeat>	NOT
<user> <user> thoughts and prayers do not work . we need sensible gun control legislation .	NOT
<user> thanks for the follow ! the days of cybersecurity brand reputation marketing have just begun . and you are now a part of it !	NOT
<user> <user> <user> <user> <user> he had <number> offer since june ! the shitty browns that is it ! <repeat> stop thinking he is still good you are living in the past	OFF
<user> yes everyone does but he is in the best position and missing all over the place	NOT
<user> yes ! the good old days when conservatives got pushed around and bullied by democrats who never gave an inch . the good old days when all conservatives could do was feign outrage and promise to go get them the next time . yeah , that is what we need . that is the healthy libs love !	OFF
<user> <user> <user> the <user> is an increasingly leftist newspaper which might explain the use of weaponised language such as ' white supremacist ' to refer to moderate conservatives .	NOT
<user> friend ordered <number> pair of levi is and then called to cancel ! over gun control ! wow getting wild !	NOT
<user> <user> <hashtag> dummydonniejr <allcaps> ‍♀️ ‍♀️ this <allcaps> is <allcaps> from <allcaps> <number> idiot <allcaps> . the apple does not fall to far from the tree when it comes to lying . the american people have had <hashtag> enough is enough of <hashtag> liarinchief <allcaps> and you are actually an embarrassment as well like your daddy	OFF
<user> gun control means using both hands . and in this case means acquiring the correct target . you can not fix stupid .	OFF
he can shout out to me any time he wishes . <repeat> <hashtag> maga <allcaps> thank you sir ! <user> <url>	NOT
<user> <user> <user> <user> do the trade	NOT
<user> you are battling with what you feel	NOT
<user> <user> best lead <user> & <user> most underrated	NOT
<user> i am a big time conservative and staunch believer in our constitution . i am also a supporter of you . what myself and many conservatives are starting to feel is that republicans in the senate do not <allcaps> have the stomach to fight for us and against the left . too soft .	NOT
<user> <user> <user> <user> <user> except those whole emails the prove what yer sayin is wrong . hannity is paid <number> million a year to blame immigrants so you idiots happily pull the feeder bar for the guy gonna take away yer healthcare . gotta say the stupidity is entertaining . <hashtag> maga	OFF
<user> i can not believe he is still on the radio .	NOT
<user> he is doing it to everyone he do not like	NOT
<user> he is been leading the trump opposition since day òne .	NOT
<user> holder should have been removed and jailed years ago .	OFF
<user> yes yes antifa is anti - fascist but celebrate openly when their political opponents are killed . whatever you guys say .	NOT
<user> another liberal democrat promising checks he cant cash	NOT
<user> <user> is now a good time to talk about mental illness and gun control ? asking for a very concerned friend .	NOT
<user> <user> if the banks fall then peoples money falls too	NOT
<user> <user> <user> <user> <user> <user> <user> gun control is racist . <url>	OFF
<user> <user> <user> a useful idiot . no longer need him . their to busy to be bothered with gun control now . busy trying figure out how to sway an election in their favor . not gunna happen	OFF
<user> or christian conservatives could man up and do whatever it takes to win .	NOT
<user> <user> but it is so cute when conservatives try to do economy /	NOT
<user> you are right . victoria is on the reverse . <repeat>	NOT
<user> my thoughts and prayers are with the families . random mass shootings , which plague our nation , are not normal and we as a country can not allow them to be normalized , craley said , the truth is these mass shootings are becoming too normal . gun control would certainly help .	OFF
texas sen . cruz thanks peta <allcaps> for its tofu push working in his favor <url> <hashtag> tcot <allcaps> <hashtag> maga <allcaps> <hashtag> red nation rising	NOT
<user> . <repeat> the kind of repulsive projections usually reflect back on the source ; be careful in what one deems appropriate for others lest it is applied equally to oneself . <repeat>	NOT
<hashtag> doug ford again using <hashtag> trump - style authoritarian tactics : •discredit the media . •repeatedly spread lies . •build a false reality for your followers . these are smart people . the conservatives know what they are doing . this is a planned strategy to weaken democracy . <hashtag> o npoli <url>	OFF
